epoch,t.loss,t.auc,v.loss,v.auc,lr,s.cnt,min.v.loss
186,0.06345175206661224,0.7293858235782315,0.06386864930391312,0.7185945030797858,0.005,0,0.06386864930391312
187,0.06344425678253174,0.7295553551906636,0.0638626217842102,0.7187245578913194,0.005,0,0.0638626217842102
188,0.06343762576580048,0.7297058257314718,0.06385704129934311,0.7188554155395692,0.005,0,0.06385704129934311
189,0.06343092769384384,0.7298600237898206,0.06385132670402527,0.7189911162588654,0.005,0,0.06385132670402527
190,0.06342422962188721,0.7300123650215085,0.06384561955928802,0.7191226239917129,0.005,0,0.06384561955928802
191,0.06341719627380371,0.7301700584396958,0.06383972615003586,0.7192574413537962,0.005,0,0.06383972615003586
192,0.06341037899255753,0.7303225981743745,0.06383371353149414,0.7193982219691288,0.005,0,0.06383371353149414
193,0.06340359896421432,0.7304736180644618,0.06382831931114197,0.7195130347243031,0.005,0,0.06382831931114197
194,0.06339685618877411,0.7306291267536225,0.06382272392511368,0.7196515418197313,0.005,0,0.06382272392511368
195,0.06339076906442642,0.7307664021465723,0.06381776183843613,0.7197661580101639,0.005,0,0.06381776183843613
196,0.0633842796087265,0.7309054361205233,0.06381195783615112,0.7198959392888339,0.005,0,0.06381195783615112
197,0.06337787955999374,0.7310558753988774,0.06380625814199448,0.720028074607905,0.005,0,0.06380625814199448
198,0.06337178498506546,0.7311970136893863,0.06380154192447662,0.7201375434071788,0.005,0,0.06380154192447662
199,0.0633649230003357,0.7313475882390197,0.0637957975268364,0.7202732228122259,0.005,0,0.0637957975268364
200,0.06335926055908203,0.731476923784188,0.06379048526287079,0.7203942095948905,0.005,0,0.06379048526287079
201,0.06335313618183136,0.7316138373482135,0.06378485262393951,0.7205229441071046,0.005,0,0.06378485262393951
202,0.06334703415632248,0.7317544020950223,0.06378032267093658,0.7206284425354204,0.005,0,0.06378032267093658
203,0.06334089487791061,0.731894559342539,0.06377498805522919,0.7207614114784564,0.005,0,0.06377498805522919
204,0.06333482265472412,0.7320273227750146,0.06376956403255463,0.7208758737326453,0.005,0,0.06376956403255463
205,0.06332895904779434,0.7321552380804888,0.06376487761735916,0.7209866723042382,0.005,0,0.06376487761735916
206,0.06332282721996307,0.7322980736232193,0.0637601763010025,0.7211021825090081,0.005,0,0.0637601763010025
207,0.06331759691238403,0.7324160530683687,0.06375465542078018,0.7212335564357362,0.005,0,0.06375465542078018
208,0.06331173330545425,0.7325524034188962,0.06374956667423248,0.7213507658598096,0.005,0,0.06374956667423248
209,0.06330594420433044,0.7326788562395861,0.06374478340148926,0.721461864015015,0.005,0,0.06374478340148926
210,0.06330029666423798,0.7328085015820813,0.06373971700668335,0.7215795980064413,0.005,0,0.06373971700668335
211,0.0632944107055664,0.7329440517225246,0.06373537331819534,0.72168217164613,0.005,0,0.06373537331819534
212,0.06328899413347244,0.7330649752753015,0.06373035162687302,0.7218043484743697,0.005,0,0.06373035162687302
213,0.06328341364860535,0.7331905774853943,0.06372599303722382,0.7219064188609543,0.005,0,0.06372599303722382
214,0.06327776610851288,0.7333182723226057,0.06372105330228806,0.7220241564047556,0.005,0,0.06372105330228806
215,0.06327260285615921,0.7334371604449624,0.06371615082025528,0.7221471502792111,0.005,0,0.06371615082025528
216,0.06326735019683838,0.7335569445764364,0.06371165812015533,0.7222457428908169,0.005,0,0.06371165812015533
217,0.06326159089803696,0.7336881727777564,0.06370704621076584,0.7223659351256401,0.005,0,0.06370704621076584
218,0.06325601786375046,0.7338160858540819,0.06370248645544052,0.72247026008613,0.005,0,0.06370248645544052
219,0.0632510781288147,0.7339265303953759,0.06369853764772415,0.7225670694055609,0.005,0,0.06369853764772415
220,0.06324561685323715,0.7340472706686179,0.0636940598487854,0.722673819453949,0.005,0,0.0636940598487854
221,0.06324024498462677,0.7341739005163518,0.0636889860033989,0.7228031922095113,0.005,0,0.0636889860033989
222,0.06323527544736862,0.7342912195353635,0.06368514895439148,0.7229007783149095,0.005,0,0.06368514895439148
223,0.06323009729385376,0.7344068942580323,0.06368041038513184,0.7230085360536302,0.005,0,0.06368041038513184
224,0.0632248967885971,0.7345265053314346,0.0636763945221901,0.7231016224842175,0.005,0,0.0636763945221901
225,0.06321967393159866,0.7346435088443235,0.06367177516222,0.7232106081605117,0.005,0,0.06367177516222
226,0.06321464478969574,0.734759913586071,0.06366713345050812,0.723329869673124,0.005,0,0.06366713345050812
227,0.06320960074663162,0.734878185974007,0.06366362422704697,0.7234226340217249,0.005,0,0.06366362422704697
228,0.06320469081401825,0.7349877969223529,0.0636599212884903,0.7235102201919184,0.005,0,0.0636599212884903
229,0.06319979578256607,0.7351007762777895,0.06365542858839035,0.7236184989456171,0.005,0,0.06365542858839035
230,0.06319498270750046,0.7352121013328975,0.06365136802196503,0.7237186711799068,0.005,0,0.06365136802196503
231,0.06318976730108261,0.7353282592371819,0.06364685297012329,0.7238334780144562,0.005,0,0.06364685297012329
232,0.06318508833646774,0.7354393506122423,0.06364293396472931,0.7239363228187584,0.005,0,0.06364293396472931
233,0.06318005174398422,0.7355581598988455,0.0636383444070816,0.7240485897052897,0.005,0,0.0636383444070816
234,0.06317569315433502,0.7356586061092764,0.06363492459058762,0.7241328650621224,0.005,0,0.06363492459058762
235,0.06317099928855896,0.7357651502380667,0.06363119930028915,0.7242281468603675,0.005,0,0.06363119930028915
236,0.0631660595536232,0.7358761581015977,0.06362704187631607,0.7243309987694195,0.005,0,0.06362704187631607
237,0.06316108256578445,0.7359899294029566,0.06362330913543701,0.7244249721095946,0.005,0,0.06362330913543701
238,0.063156858086586,0.736087653985694,0.06361932307481766,0.7245287227694837,0.005,0,0.06361932307481766
239,0.06315194815397263,0.7362000227174413,0.06361492723226547,0.7246324757976228,0.005,0,0.06361492723226547
240,0.06314754486083984,0.736299487341185,0.06361162662506104,0.7247218405234916,0.005,0,0.06361162662506104
241,0.0631427988409996,0.7364090219547738,0.06360739469528198,0.7248185160368031,0.005,0,0.06360739469528198
242,0.0631381943821907,0.7365166970232272,0.06360334903001785,0.7249274117196011,0.005,0,0.06360334903001785
243,0.06313370168209076,0.7366218907227424,0.06359951943159103,0.7250182423921583,0.005,0,0.06359951943159103
244,0.06312932819128036,0.7367219565642543,0.06359580159187317,0.7251148362008482,0.005,0,0.06359580159187317
245,0.06312467157840729,0.7368302511186229,0.06359218806028366,0.7252118361643961,0.005,0,0.06359218806028366
246,0.06312071532011032,0.7369233444542354,0.06358828395605087,0.7253051037661009,0.005,0,0.06358828395605087
247,0.06311613321304321,0.737031153217253,0.06358455121517181,0.7254039628058206,0.005,0,0.06358455121517181
248,0.0631115734577179,0.7371342994163225,0.06358044594526291,0.7254989094967048,0.005,0,0.06358044594526291
249,0.0631072074174881,0.7372360783315763,0.06357714533805847,0.7255902244763667,0.005,0,0.06357714533805847
250,0.06310316175222397,0.7373260645598444,0.06357283145189285,0.7256987732105542,0.005,0,0.06357283145189285
251,0.0630987212061882,0.737432747874517,0.06356915831565857,0.7257921663295037,0.005,0,0.06356915831565857
252,0.06309466809034348,0.7375242430734794,0.06356590986251831,0.7258724405281296,0.005,0,0.06356590986251831
253,0.06309007108211517,0.737628997304445,0.0635622963309288,0.7259565619487187,0.005,0,0.0635622963309288
254,0.06308590620756149,0.737721824718905,0.06355825066566467,0.7260602735324846,0.005,0,0.06355825066566467
255,0.06308161467313766,0.7378193923913077,0.06355483829975128,0.7261422469504142,0.005,0,0.06355483829975128
256,0.06307751685380936,0.7379209127796589,0.06355125457048416,0.7262484747996991,0.005,0,0.06355125457048416
257,0.06307324022054672,0.7380182107794148,0.06354792416095734,0.726327869193487,0.005,0,0.06354792416095734
258,0.0630689337849617,0.7381172230490411,0.06354404240846634,0.7264270882071917,0.005,0,0.06354404240846634
259,0.06306476145982742,0.738214273123944,0.06354109942913055,0.7264981061010816,0.005,0,0.06354109942913055
260,0.0630607157945633,0.7383104276790551,0.06353776901960373,0.726592188380752,0.005,0,0.06353776901960373
261,0.06305669993162155,0.7384049851849058,0.06353407353162766,0.7266862505302986,0.005,0,0.06353407353162766
262,0.06305248290300369,0.738500537434859,0.06353028863668442,0.7267780545535647,0.005,0,0.06353028863668442
