epoch,t.loss,t.auc,v.loss,v.auc,lr,s.cnt,min.v.loss
66,0.0896817222237587,0.6128279695853802,0.08978085219860077,0.6086609560772627,0.005,0,0.08978085219860077
67,0.08905655890703201,0.6131481565948705,0.08881170302629471,0.6114911911429272,0.005,0,0.08881170302629471
68,0.08845995366573334,0.6132261469573865,0.08867084980010986,0.6076911826096493,0.005,0,0.08867084980010986
69,0.0880541205406189,0.6115542563607486,0.08777477592229843,0.6103578142356904,0.005,0,0.08777477592229843
70,0.0875660851597786,0.6117565523298727,0.0875430554151535,0.6086117296348318,0.005,0,0.0875430554151535
71,0.08704832941293716,0.6115803708944358,0.0870862826704979,0.6077316477115734,0.005,0,0.0870862826704979
72,0.0866609588265419,0.6109998054296628,0.08666713535785675,0.6074291073391648,0.005,0,0.08666713535785675
73,0.08631404489278793,0.6103217844023658,0.08629117906093597,0.6072448977571575,0.005,0,0.08629117906093597
74,0.08589117228984833,0.6107600282247829,0.08579785376787186,0.6067254079319926,0.005,0,0.08579785376787186
75,0.08555126190185547,0.6104231359190959,0.08555935323238373,0.6056175264190591,0.005,0,0.08555935323238373
76,0.08515050262212753,0.6113907508989553,0.08521337062120438,0.6068950610659868,0.005,0,0.08521337062120438
77,0.08490622788667679,0.610473387459552,0.08489693701267242,0.6043314056821173,0.005,0,0.08489693701267242
78,0.08456910401582718,0.6105835534116038,0.08469127118587494,0.603643271597416,0.005,0,0.08469127118587494
79,0.08425209671258926,0.6102164094893563,0.08448769897222519,0.6040368214452493,0.005,0,0.08448769897222519
80,0.08407752215862274,0.6095008464955882,0.08405277132987976,0.6058961782547219,0.005,0,0.08405277132987976
81,0.08383777737617493,0.6095145234658249,0.08375591784715652,0.6067501218038289,0.005,0,0.08375591784715652
82,0.08374480903148651,0.6082205871305606,0.08372458070516586,0.603696017259199,0.005,0,0.08372458070516586
83,0.08346308022737503,0.6083527630463784,0.08332055807113647,0.6053845782541005,0.005,0,0.08332055807113647
84,0.08321165293455124,0.6092353421939731,0.08313817530870438,0.6055208295914984,0.005,0,0.08313817530870438
85,0.08315447717905045,0.6075468254631091,0.08306269347667694,0.6050121958238774,0.005,0,0.08306269347667694
86,0.08281772583723068,0.6094564641954364,0.08275525271892548,0.6069913529228145,0.005,0,0.08275525271892548
87,0.08275914937257767,0.6078142449298427,0.08280390501022339,0.6027400151647567,0.005,1,0.08275525271892548
88,0.08261128515005112,0.6077014900116414,0.082669198513031,0.6025964293574169,0.005,0,0.082669198513031
89,0.08241818845272064,0.607381744971697,0.08212275058031082,0.6068228590471466,0.005,0,0.08212275058031082
90,0.08225124329328537,0.6078043545224077,0.08220777660608292,0.605555481824042,0.005,1,0.08212275058031082
91,0.0821019858121872,0.6083326209462787,0.08206629008054733,0.6043629045899184,0.005,0,0.08206629008054733
92,0.08201046288013458,0.6076099630065304,0.08195944130420685,0.6035734046729777,0.005,0,0.08195944130420685
93,0.08184602111577988,0.6079734997309081,0.0816459208726883,0.6059242301747927,0.005,0,0.0816459208726883
94,0.08171717822551727,0.6073713955226977,0.08186604827642441,0.6034346477271849,0.005,1,0.0816459208726883
95,0.08181162923574448,0.6062346568646539,0.08153413236141205,0.6040175273133104,0.005,0,0.08153413236141205
96,0.08154401928186417,0.6070168212273803,0.08133333176374435,0.6063132495605665,0.005,0,0.08133333176374435
97,0.08141575753688812,0.607313755930366,0.08167804032564163,0.6007965369346949,0.005,1,0.08133333176374435
98,0.0813290998339653,0.6070023441557983,0.08137093484401703,0.6028085061360029,0.005,2,0.08133333176374435
99,0.08131363987922668,0.6064775121435729,0.08113377541303635,0.6028636247841861,0.005,0,0.08113377541303635
100,0.08110994845628738,0.6069150078962424,0.08122346550226212,0.6013312676320941,0.005,1,0.08113377541303635
101,0.0811181589961052,0.6066658280869494,0.0810047909617424,0.6036499157225118,0.005,0,0.0810047909617424
102,0.08098585158586502,0.6062912236926719,0.08080504089593887,0.6048539541020286,0.005,0,0.08080504089593887
103,0.08079331368207932,0.60764974439773,0.08064107596874237,0.60537150077815,0.005,0,0.08064107596874237
104,0.08083610236644745,0.6062054099418119,0.08069272339344025,0.6033070073464248,0.005,1,0.08064107596874237
105,0.08067835867404938,0.6077949841047299,0.08067530393600464,0.6048941243568402,0.005,2,0.08064107596874237
106,0.08064964413642883,0.6064637894485991,0.08056946098804474,0.6041653593927216,0.005,0,0.08056946098804474
107,0.08056201040744781,0.6072367930967522,0.08107702434062958,0.5981942672361985,0.005,1,0.08056946098804474
108,0.0805874913930893,0.6058973431410866,0.08025134354829788,0.605745715049671,0.005,0,0.08025134354829788
109,0.08039987832307816,0.6068764793410918,0.0803268700838089,0.6030680781663426,0.005,1,0.08025134354829788
110,0.0803697407245636,0.6067984129156659,0.08039293438196182,0.6046973630503604,0.005,2,0.08025134354829788
111,0.08034686744213104,0.6062756137241253,0.08030375093221664,0.6017226114551453,0.005,3,0.08025134354829788
112,0.08017408847808838,0.6073083016923426,0.08017044514417648,0.6033727724620357,0.005,0,0.08017044514417648
113,0.080112524330616,0.6075417135353649,0.08029387146234512,0.6010992300592222,0.005,1,0.08017044514417648
114,0.08016906678676605,0.6057264936667008,0.080218605697155,0.6011607465345116,0.005,2,0.08017044514417648
115,0.08003190159797668,0.6066102220764752,0.08032811433076859,0.5996679924413799,0.005,3,0.08017044514417648
116,0.07995036989450455,0.6070259149587478,0.07985854148864746,0.6052868867615816,0.005,0,0.07985854148864746
117,0.0798737034201622,0.6076965685402043,0.07999739050865173,0.6019289582530969,0.005,1,0.07985854148864746
118,0.07992269843816757,0.605951831369313,0.0795583426952362,0.605192592523545,0.005,0,0.0795583426952362
119,0.07973936945199966,0.6078054575161554,0.07963546365499496,0.6035094015352929,0.005,1,0.0795583426952362
120,0.07985255122184753,0.6062242079194968,0.07950978726148605,0.6059207677934383,0.005,0,0.07950978726148605
121,0.07962490618228912,0.6076517176838284,0.07954880595207214,0.6037324243649188,0.005,1,0.07950978726148605
122,0.07959843426942825,0.606904570151199,0.079621322453022,0.6026153078614984,0.005,2,0.07950978726148605
123,0.07960310578346252,0.6067981068698333,0.07977787405252457,0.601403599904679,0.005,3,0.07950978726148605
124,0.07958123087882996,0.6065519250483276,0.07961367070674896,0.6023802010367554,0.005,4,0.07950978726148605
125,0.0793227106332779,0.6081591278644105,0.07955629378557205,0.6026449180900038,0.005,5,0.07950978726148605
126,0.07945745438337326,0.60668599438147,0.07939454168081284,0.6035310047108848,0.005,0,0.07939454168081284
127,0.07935686409473419,0.6074220294981134,0.0795334130525589,0.601612368238154,0.005,1,0.07939454168081284
128,0.07927225530147552,0.6079178361431491,0.07925008237361908,0.6049057074671033,0.005,0,0.07925008237361908
129,0.07923700660467148,0.6078424918347423,0.07944943010807037,0.6020699176712973,0.005,1,0.07925008237361908
130,0.0791463553905487,0.6085668123933503,0.07929984480142593,0.6024761246307235,0.005,2,0.07925008237361908
131,0.07912731915712357,0.6078408340547669,0.07924355566501617,0.6027526000447277,0.005,0,0.07924355566501617
132,0.07921449095010757,0.6066919344108442,0.07920321077108383,0.6015761245416774,0.005,0,0.07920321077108383
133,0.07912561297416687,0.6069799627397089,0.07894722372293472,0.6062504187065825,0.005,0,0.07894722372293472
134,0.07895045727491379,0.6085292740152655,0.0791686400771141,0.6019664997505191,0.005,1,0.07894722372293472
135,0.07902657240629196,0.6065769389261549,0.07899307459592819,0.6037992113803615,0.005,2,0.07894722372293472
136,0.07887113839387894,0.6076110972083626,0.07874581962823868,0.6062323323820926,0.005,0,0.07874581962823868
137,0.07899627089500427,0.6065874758411394,0.07886571437120438,0.603965405685376,0.005,1,0.07874581962823868
138,0.07881076633930206,0.6080676273372387,0.07845965772867203,0.6073904326341653,0.005,0,0.07845965772867203
139,0.07874342799186707,0.6088401992916788,0.07866734266281128,0.6047962055123308,0.005,1,0.07845965772867203
140,0.0786861851811409,0.6087406155987624,0.07871732860803604,0.6042886031175414,0.005,2,0.07845965772867203
141,0.0785878598690033,0.6092934110333911,0.07858691364526749,0.6053228178490713,0.005,3,0.07845965772867203
142,0.07869545370340347,0.6073399567484263,0.07845748960971832,0.6056447305056656,0.005,0,0.07845748960971832
143,0.07852312177419662,0.6087214987440462,0.07851673662662506,0.6051703736029788,0.005,1,0.07845748960971832
144,0.07849704474210739,0.6091157789113484,0.07843667268753052,0.6048634649936289,0.005,0,0.07843667268753052
145,0.07852763682603836,0.6085662230824994,0.07856476306915283,0.6033132974181605,0.005,1,0.07843667268753052
146,0.07833228260278702,0.6104205953417883,0.07823412865400314,0.606424344163397,0.005,0,0.07823412865400314
147,0.078343465924263,0.6093708606370064,0.07845069468021393,0.604740481776298,0.005,1,0.07823412865400314
148,0.07833179086446762,0.6094623247366233,0.07842729240655899,0.6025990024609337,0.005,2,0.07823412865400314
149,0.07831442356109619,0.6088429635994185,0.07809358090162277,0.6077938651888333,0.005,0,0.07809358090162277
150,0.07824870198965073,0.6092269475454474,0.07811742275953293,0.607573823985832,0.005,1,0.07809358090162277
151,0.07803136855363846,0.6110841178215566,0.07793080806732178,0.6083082834068363,0.005,0,0.07793080806732178
152,0.07810389250516891,0.6103203796579748,0.07803136855363846,0.6074226100455629,0.005,1,0.07793080806732178
153,0.07805357128381729,0.6101181676353361,0.0779256597161293,0.6073537129194588,0.005,0,0.0779256597161293
154,0.07802890986204147,0.6098957142339175,0.0777881070971489,0.609240103301545,0.005,0,0.0777881070971489
155,0.07798917591571808,0.6101495206145596,0.07828918844461441,0.6036705183125207,0.005,1,0.0777881070971489
156,0.07788189500570297,0.6115826393524699,0.07795867323875427,0.6056231983775707,0.005,2,0.0777881070971489
157,0.07784588634967804,0.6116294868194533,0.0779198482632637,0.6061984853545153,0.005,3,0.0777881070971489
158,0.077828548848629,0.6112464510772475,0.07788906991481781,0.6054700329993836,0.005,4,0.0777881070971489
159,0.07783728837966919,0.6105035548577799,0.07793787121772766,0.6051900146835283,0.005,5,0.0777881070971489
160,0.07777867466211319,0.6099475978919522,0.0776817798614502,0.6078731222241269,0.005,0,0.0776817798614502
161,0.07768849283456802,0.6113801916381124,0.07776152342557907,0.6069668592982189,0.005,1,0.0776817798614502
162,0.0775962546467781,0.6118918920060384,0.07769353687763214,0.6071587171432797,0.005,2,0.0776817798614502
163,0.07752948999404907,0.6114655562426546,0.07742047309875488,0.6108041511896799,0.005,0,0.07742047309875488
164,0.07759977132081985,0.611048667340445,0.07784485816955566,0.6053807523463862,0.005,1,0.07742047309875488
165,0.0774693489074707,0.6119060050739166,0.07758509367704391,0.6062634038207866,0.005,2,0.07742047309875488
166,0.0773991048336029,0.6122336373863503,0.07748094946146011,0.6086182932394311,0.005,3,0.07742047309875488
167,0.07735946774482727,0.6132768490577671,0.07727566361427307,0.6102614087028675,0.005,0,0.07727566361427307
168,0.07737912237644196,0.6121763071563897,0.07739046216011047,0.6084267089272336,0.005,1,0.07727566361427307
169,0.07729280740022659,0.6126269193842723,0.07735516875982285,0.6081969235600169,0.005,2,0.07727566361427307
170,0.07721243053674698,0.6131862014790803,0.07735242694616318,0.6094746547716863,0.005,3,0.07727566361427307
171,0.07711389660835266,0.6136605609388919,0.07722366601228714,0.6078244712664218,0.005,0,0.07722366601228714
172,0.0771699771285057,0.6131437958903043,0.07745447754859924,0.6065306288506795,0.005,1,0.07722366601228714
173,0.07719291746616364,0.6127691819269975,0.07723202556371689,0.6076068267323198,0.005,2,0.07722366601228714
174,0.07706762105226517,0.613456071813471,0.07673993706703186,0.6140776835605868,0.005,0,0.07673993706703186
175,0.0770663470029831,0.6130464097032436,0.0769578367471695,0.6107003780314166,0.005,1,0.07673993706703186
176,0.0769224464893341,0.6139402163670246,0.0766657367348671,0.6138138901247996,0.005,0,0.0766657367348671
177,0.07688531279563904,0.6147339211966945,0.07700249552726746,0.6106086734746463,0.005,1,0.0766657367348671
178,0.07687592506408691,0.6139102538330173,0.07677190750837326,0.6111128715102038,0.005,2,0.0766657367348671
179,0.07685054838657379,0.614145808703671,0.07675880193710327,0.611598162622681,0.005,3,0.0766657367348671
180,0.07682988792657852,0.6137376558903548,0.07686015963554382,0.609823087090666,0.005,4,0.0766657367348671
181,0.07672230154275894,0.6148195183938947,0.07661020010709763,0.6120597961027776,0.005,0,0.07661020010709763
182,0.07672542333602905,0.6144739864507811,0.07654628902673721,0.6125253750872085,0.005,0,0.07654628902673721
183,0.0766846165060997,0.6146357662794815,0.0765400305390358,0.6116540177965833,0.005,0,0.0765400305390358
184,0.07654432952404022,0.6158037851703775,0.07669705152511597,0.6101121497528912,0.005,1,0.0765400305390358
185,0.07659106701612473,0.6144626036553449,0.07628466933965683,0.6151062192288554,0.005,0,0.07628466933965683
186,0.0765511766076088,0.6150866263234777,0.07657887041568756,0.6110869770657922,0.005,1,0.07628466933965683
187,0.07644496858119965,0.6155762231033839,0.07656802237033844,0.6100674111440215,0.005,2,0.07628466933965683
188,0.0764264315366745,0.6154226307211009,0.07658472657203674,0.609962340184813,0.005,3,0.07628466933965683
189,0.07646509259939194,0.6151307091021353,0.0765003189444542,0.6103012497709429,0.005,4,0.07628466933965683
190,0.07646430283784866,0.6150446930424205,0.07623255252838135,0.6138407484469206,0.005,0,0.07623255252838135
191,0.07635638862848282,0.6157123037268949,0.07646672427654266,0.6105421505190674,0.005,1,0.07623255252838135
192,0.07640248537063599,0.6146672993304403,0.07622122764587402,0.6127599336620995,0.005,0,0.07622122764587402
193,0.07625602930784225,0.6155681498328855,0.0761755183339119,0.613209316185461,0.005,0,0.0761755183339119
194,0.07611775398254395,0.6171299731580874,0.07607050985097885,0.614605417263655,0.005,0,0.07607050985097885
195,0.07602044194936752,0.6175163530042238,0.0761004388332367,0.6128886752790632,0.005,1,0.07607050985097885
196,0.07619666308164597,0.6158087397528311,0.076140858232975,0.6133297748483979,0.005,2,0.07607050985097885
197,0.07598798722028732,0.6177980967099164,0.07590485364198685,0.6154216511695971,0.005,0,0.07590485364198685
198,0.07597580552101135,0.617494630818143,0.0759437084197998,0.6134857513392169,0.005,1,0.07590485364198685
199,0.07591605186462402,0.6175841045052735,0.07601987570524216,0.6127110506159041,0.005,2,0.07590485364198685
200,0.07586607336997986,0.6177641974445891,0.07578899711370468,0.6151373688197961,0.005,0,0.07578899711370468
201,0.0758749395608902,0.6175393433585483,0.07579166442155838,0.614877499574094,0.005,1,0.07578899711370468
202,0.07582859694957733,0.6175624993223252,0.0757126435637474,0.6165933404395987,0.005,0,0.0757126435637474
203,0.07576803117990494,0.6176031097938057,0.07574845850467682,0.6144059028666661,0.005,1,0.0757126435637474
204,0.07565416395664215,0.6189026067138067,0.07571420073509216,0.6144101526911125,0.005,2,0.0757126435637474
205,0.07573553919792175,0.6172620403893043,0.07581309974193573,0.6128143228893134,0.005,3,0.0757126435637474
206,0.07556173205375671,0.6196314141685562,0.07562033832073212,0.6155517640032532,0.005,0,0.07562033832073212
207,0.07554644346237183,0.6192647272218322,0.07571978867053986,0.612386799312533,0.005,1,0.07562033832073212
208,0.07547835260629654,0.6200022392311735,0.07550285011529922,0.6160853366264512,0.005,0,0.07550285011529922
209,0.07542513310909271,0.6200156857835316,0.0755503848195076,0.6152603520371269,0.005,1,0.07550285011529922
210,0.07551629841327667,0.6190130772437149,0.0754687637090683,0.6153175050119746,0.005,0,0.0754687637090683
211,0.07548587024211884,0.6185118090751447,0.07557076960802078,0.6131501395410733,0.005,1,0.0754687637090683
212,0.07534094899892807,0.6196488404584972,0.07532989233732224,0.6173402521185795,0.005,0,0.07532989233732224
213,0.0753222182393074,0.6199489708367185,0.07500973343849182,0.6204575060468052,0.005,0,0.07500973343849182
214,0.07529052346944809,0.6199406959641688,0.07544375956058502,0.6144392442728897,0.005,1,0.07500973343849182
215,0.07522192597389221,0.6196841976959413,0.07517199218273163,0.6162039089783423,0.005,2,0.07500973343849182
216,0.07520867139101028,0.6197230859052372,0.0752205178141594,0.6159816712235584,0.005,3,0.07500973343849182
217,0.07524100691080093,0.6189067476025438,0.07530705630779266,0.6155454940616417,0.005,4,0.07500973343849182
218,0.07516025006771088,0.6197205276034771,0.07495959848165512,0.6186744637221249,0.005,0,0.07495959848165512
219,0.07509017735719681,0.6199835002443801,0.07500942796468735,0.6168867855482646,0.005,1,0.07495959848165512
220,0.0750938355922699,0.6199313586575075,0.07517333328723907,0.6154586704679161,0.005,2,0.07495959848165512
221,0.07488305866718292,0.62196512901409,0.07485079765319824,0.6186594324400068,0.005,0,0.07485079765319824
222,0.07498909533023834,0.6209119543519752,0.07480485737323761,0.6191371262068033,0.005,0,0.07480485737323761
223,0.07486140727996826,0.6217786732682826,0.07496941834688187,0.6166719130506711,0.005,1,0.07480485737323761
224,0.07488130033016205,0.6212975359996983,0.07461695373058319,0.6215948142488767,0.005,0,0.07461695373058319
225,0.07477150112390518,0.6219225592838381,0.0748233050107956,0.617641106297059,0.005,1,0.07461695373058319
226,0.07476779073476791,0.6217144894384868,0.07467684894800186,0.6188337640516792,0.005,2,0.07461695373058319
227,0.07482000440359116,0.620923231126915,0.07495030015707016,0.6161893466097044,0.005,3,0.07461695373058319
228,0.07470492273569107,0.6218948622175431,0.0747843012213707,0.6176072497964821,0.005,4,0.07461695373058319
229,0.07459741085767746,0.6225526706818876,0.07451649010181427,0.6202959629845951,0.005,0,0.07451649010181427
230,0.07446262985467911,0.6245226301289737,0.07465218752622604,0.618576156484632,0.005,1,0.07451649010181427
231,0.07453735172748566,0.6229037206928002,0.07458021491765976,0.619916326604927,0.005,2,0.07451649010181427
232,0.07447454333305359,0.6230764736972347,0.07444141805171967,0.6198486195243978,0.005,0,0.07444141805171967
233,0.07441867887973785,0.6236352326488553,0.0743497759103775,0.6206843429428957,0.005,0,0.0743497759103775
234,0.07444705814123154,0.6227138125390477,0.07464352250099182,0.6162343078340645,0.005,1,0.0743497759103775
235,0.07437341660261154,0.6229988915951836,0.07432246208190918,0.6207075269252962,0.005,0,0.07432246208190918
236,0.07416710257530212,0.6256768711398684,0.07438027113676071,0.6190199428334787,0.005,1,0.07432246208190918
237,0.07430746406316757,0.6233403001021648,0.07429790496826172,0.6194144837938954,0.005,0,0.07429790496826172
238,0.07424107939004898,0.6239009584517534,0.0741652250289917,0.6211896599765312,0.005,0,0.0741652250289917
239,0.07422458380460739,0.6232735980952893,0.07426320016384125,0.6194192451603202,0.005,1,0.0741652250289917
240,0.0742328092455864,0.622926774713792,0.07419811189174652,0.6207567119233539,0.005,2,0.0741652250289917
241,0.07415392249822617,0.6239228445618322,0.07404518872499466,0.6213306347883558,0.005,0,0.07404518872499466
242,0.07418409734964371,0.6237147862428118,0.07399558275938034,0.6235765882639539,0.005,0,0.07399558275938034
243,0.07401122897863388,0.625376482180375,0.07409612089395523,0.6210856890694013,0.005,1,0.07399558275938034
244,0.07395955175161362,0.625590404139643,0.07393550872802734,0.621038161846274,0.005,0,0.07393550872802734
245,0.07397809624671936,0.6242082088402878,0.07384853810071945,0.6237776538646277,0.005,0,0.07384853810071945
246,0.07384800910949707,0.6263693623881923,0.0738481655716896,0.6226925004459888,0.005,0,0.0738481655716896
247,0.0737544521689415,0.6264277312384299,0.07392599433660507,0.6215327933363587,0.005,1,0.0738481655716896
248,0.07380713522434235,0.625937070556436,0.07387794554233551,0.6206298731951851,0.005,2,0.0738481655716896
249,0.07370871305465698,0.62689472439416,0.07374293357133865,0.6228176589008532,0.005,0,0.07374293357133865
250,0.07366952300071716,0.6269085966052184,0.0738767758011818,0.6218842025454633,0.005,1,0.07374293357133865
251,0.07371944934129715,0.62593963054365,0.07372075319290161,0.6229902498488489,0.005,0,0.07372075319290161
252,0.07361600548028946,0.6269481949887308,0.07375454157590866,0.6206952664955616,0.005,1,0.07372075319290161
253,0.07360945641994476,0.6260762131606186,0.07378605008125305,0.6204378235218824,0.005,2,0.07372075319290161
254,0.0735914409160614,0.6264399841631085,0.0733729898929596,0.6257319040793616,0.005,0,0.0733729898929596
255,0.07346693426370621,0.6278418630103244,0.07365462929010391,0.6217979035190906,0.005,1,0.0733729898929596
256,0.07349391281604767,0.6273462770510293,0.07335222512483597,0.626730610456009,0.005,0,0.07335222512483597
257,0.07338372617959976,0.6284511754705224,0.0733599066734314,0.624084531686729,0.005,1,0.07335222512483597
258,0.07336407899856567,0.6282867118009208,0.07333488017320633,0.6242573381454656,0.005,0,0.07333488017320633
259,0.07327831536531448,0.628354483309941,0.0733647421002388,0.6246747078507977,0.005,1,0.07333488017320633
260,0.0733557939529419,0.6275087860832661,0.07348639518022537,0.6228896477772023,0.005,2,0.07333488017320633
261,0.07332715392112732,0.6278944181858714,0.07310126721858978,0.6268927811044426,0.005,0,0.07310126721858978
262,0.07309144735336304,0.6303586743286484,0.0733381137251854,0.6242900022322176,0.005,1,0.07310126721858978
263,0.0731397345662117,0.6294436825405624,0.0731930211186409,0.6251545117282555,0.005,2,0.07310126721858978
