epoch,t.loss,t.auc,v.loss,v.auc,lr,s.cnt,min.v.loss
25,0.07520906627178192,0.641361710656004,0.07746388018131256,0.6293354574104643,0.005,1,0.0773986279964447
26,0.07504695653915405,0.6471514597414643,0.07783777266740799,0.6322166899009429,0.005,2,0.0773986279964447
27,0.0748271718621254,0.6494550988185717,0.07748100161552429,0.6362696050000325,0.005,3,0.0773986279964447
28,0.07457612454891205,0.6537600464396227,0.07793585956096649,0.6333689016120341,0.005,4,0.0773986279964447
29,0.07505298405885696,0.6531877215354753,0.0778447836637497,0.6349883704167418,0.005,5,0.0773986279964447
30,0.07481376081705093,0.6537309188473555,0.07678047567605972,0.6479212719958599,0.005,0,0.07678047567605972
31,0.07456085085868835,0.6601641525749544,0.07792946696281433,0.6363669658371816,0.005,1,0.07678047567605972
32,0.07463330030441284,0.6583432483068794,0.07705097645521164,0.6479991333625108,0.005,2,0.07678047567605972
33,0.07449280470609665,0.6606758870418865,0.07706207782030106,0.6450631772684863,0.005,3,0.07678047567605972
34,0.07454555481672287,0.6584650075888024,0.07788972556591034,0.6389801552155312,0.005,4,0.07678047567605972
35,0.07421956211328506,0.6625302740764023,0.07650730013847351,0.6502335180646244,0.005,0,0.07650730013847351
36,0.07385838776826859,0.6623832666767648,0.07672128081321716,0.6511464882260025,0.005,1,0.07650730013847351
37,0.073701411485672,0.6666417627104199,0.07659988105297089,0.6477531104925464,0.005,2,0.07650730013847351
38,0.07372082769870758,0.6630566753476561,0.07672169059515,0.644922575990408,0.005,3,0.07650730013847351
39,0.07423263788223267,0.658604315501786,0.07676202803850174,0.6442069403434812,0.005,4,0.07650730013847351
40,0.0735921785235405,0.6632630629133794,0.0760141983628273,0.6506823519366027,0.005,0,0.0760141983628273
41,0.07322072982788086,0.6644913343481976,0.0757543295621872,0.6519845019402195,0.005,0,0.0757543295621872
42,0.07338453084230423,0.6608156292109626,0.0756639689207077,0.6499145991767324,0.005,0,0.0756639689207077
43,0.07333367317914963,0.659967894648237,0.07609925419092178,0.6430943561789155,0.005,1,0.0756639689207077
44,0.07311803847551346,0.6589960757616321,0.07583855837583542,0.6430838476723462,0.005,2,0.0756639689207077
45,0.07293882220983505,0.6580013698371191,0.07573357224464417,0.642238481178306,0.005,3,0.0756639689207077
46,0.07223442941904068,0.6654190230855777,0.07521320134401321,0.6453021648361673,0.005,0,0.07521320134401321
47,0.07239368557929993,0.6577736304458981,0.07471443712711334,0.646480885921837,0.005,0,0.07471443712711334
48,0.07205820828676224,0.6603333418719013,0.07472770661115646,0.645686725380201,0.005,1,0.07471443712711334
49,0.07200484722852707,0.6598405140623438,0.07454728335142136,0.6430639259567198,0.005,0,0.07454728335142136
50,0.07142509520053864,0.66249620629553,0.07442770898342133,0.6433398996577948,0.005,0,0.07442770898342133
51,0.0720541775226593,0.6533694502023318,0.07459176331758499,0.6393922442370461,0.005,1,0.07442770898342133
52,0.071485735476017,0.658750581122344,0.07407808303833008,0.6418129279343256,0.005,0,0.07407808303833008
53,0.0712207704782486,0.6582637848476159,0.07368597388267517,0.6460625775153161,0.005,0,0.07368597388267517
54,0.07127608358860016,0.6540972309794197,0.07370676100254059,0.6412910202569974,0.005,1,0.07368597388267517
55,0.07092974334955215,0.6563487557216333,0.07374247908592224,0.6379281108430415,0.005,2,0.07368597388267517
56,0.0708967074751854,0.6535324602092644,0.07350179553031921,0.6386519024879673,0.005,0,0.07350179553031921
57,0.07091891765594482,0.653298563150739,0.07332947850227356,0.640147894753097,0.005,0,0.07332947850227356
58,0.07104314863681793,0.6488496551302685,0.07315272837877274,0.6399745520163329,0.005,0,0.07315272837877274
59,0.07062862813472748,0.6522606790768721,0.07278431951999664,0.6424982063788908,0.005,0,0.07278431951999664
60,0.07048288732767105,0.6523583380466036,0.0724613294005394,0.6416782634862427,0.005,0,0.0724613294005394
61,0.0704837515950203,0.6508612813106691,0.07273028045892715,0.6363861891022202,0.005,1,0.0724613294005394
62,0.07085368782281876,0.6460190549939705,0.07225631177425385,0.6405751052298354,0.005,0,0.07225631177425385
63,0.07043402642011642,0.6478693907735147,0.07293251156806946,0.6332079595479769,0.005,1,0.07225631177425385
64,0.07021582871675491,0.6489266596068999,0.07302737236022949,0.6303184472432587,0.005,2,0.07225631177425385
65,0.07000503689050674,0.6512009302387757,0.07244005054235458,0.6376131826478257,0.005,3,0.07225631177425385
66,0.06990783661603928,0.6519695713308313,0.07190433144569397,0.6386844090132737,0.005,0,0.07190433144569397
67,0.06969475746154785,0.6531033689412278,0.07198905944824219,0.6405693461872624,0.005,1,0.07190433144569397
68,0.06962691992521286,0.6498523230171096,0.07211579382419586,0.637397478882918,0.005,2,0.07190433144569397
69,0.06966209411621094,0.649942791835134,0.0715632364153862,0.6389940321587986,0.005,0,0.0715632364153862
70,0.06954511255025864,0.6511288611457027,0.07204314321279526,0.6340835943506675,0.005,1,0.0715632364153862
71,0.0695851519703865,0.6498613925426944,0.07173795253038406,0.6373951390734491,0.005,2,0.0715632364153862
72,0.06931324303150177,0.6516439104942047,0.07182136923074722,0.6338953841407117,0.005,3,0.0715632364153862
73,0.06953401863574982,0.6480891477809592,0.07145451754331589,0.6377632892034474,0.005,0,0.07145451754331589
74,0.06907960772514343,0.6547443067933116,0.07132386416196823,0.6404652992731237,0.005,0,0.07132386416196823
75,0.0690586268901825,0.6534532466124278,0.07173105329275131,0.6327037925155763,0.005,1,0.07132386416196823
76,0.06918313354253769,0.65210987749226,0.07180631160736084,0.6321084935553584,0.005,2,0.07132386416196823
77,0.06880322098731995,0.6571795122525902,0.0708429366350174,0.6447857145977494,0.005,0,0.0708429366350174
78,0.06920966506004333,0.6494097157534282,0.07097963243722916,0.6398799056121496,0.005,1,0.0708429366350174
79,0.06882107257843018,0.6532277211464588,0.07149919867515564,0.6317255807197566,0.005,2,0.0708429366350174
80,0.06854274123907089,0.6567545887619068,0.07139389216899872,0.6342163221857572,0.005,3,0.0708429366350174
81,0.06827019155025482,0.6594384217509011,0.07107812166213989,0.6381739305273806,0.005,4,0.0708429366350174
82,0.06860461086034775,0.6536913204577688,0.07106009870767593,0.63579979221222,0.005,5,0.0708429366350174
83,0.06885132938623428,0.6504101528973538,0.07109063118696213,0.6391474055583053,0.005,6,0.0708429366350174
84,0.06823765486478806,0.6587234266023645,0.07038566470146179,0.6463914651979596,0.005,0,0.07038566470146179
85,0.06839089840650558,0.6546150912802222,0.07050340622663498,0.6454408580742311,0.005,1,0.07038566470146179
86,0.06811847537755966,0.6598151302020612,0.07049886882305145,0.642285839302927,0.005,2,0.07038566470146179
87,0.06831658631563187,0.656754368330391,0.07059404253959656,0.6415565806947647,0.005,3,0.07038566470146179
88,0.06820175796747208,0.656938529552123,0.07061739265918732,0.6425881191929548,0.005,4,0.07038566470146179
89,0.06829297542572021,0.6559914782785655,0.07042138278484344,0.6445700711535742,0.005,5,0.07038566470146179
90,0.06782489269971848,0.6606019415780899,0.06998460739850998,0.6457253433481496,0.005,0,0.06998460739850998
91,0.06779233366250992,0.6605315548519815,0.0696912407875061,0.6491922044329821,0.005,0,0.0696912407875061
92,0.06764146685600281,0.6610757948589884,0.07017169147729874,0.6417144432266852,0.005,1,0.0696912407875061
93,0.06742705404758453,0.664411251037914,0.07003428041934967,0.6461358799044947,0.005,2,0.0696912407875061
94,0.06741346418857574,0.6618432100635129,0.06965699791908264,0.6489988733103084,0.005,0,0.06965699791908264
95,0.06735652685165405,0.6631376632079748,0.06959685683250427,0.649683605693505,0.005,0,0.06959685683250427
96,0.0673341453075409,0.6620887059040628,0.06998651474714279,0.6439533456341912,0.005,1,0.06959685683250427
97,0.0672173723578453,0.6620672045214873,0.06945140659809113,0.6450231306516082,0.005,0,0.06945140659809113
98,0.0668347105383873,0.6649404314280343,0.069434255361557,0.6483595846621674,0.005,0,0.069434255361557
99,0.06694436818361282,0.6644404981557173,0.06948383897542953,0.646699316818812,0.005,1,0.069434255361557
100,0.06706757098436356,0.66140641750693,0.06946337968111038,0.644620286576054,0.005,2,0.069434255361557
101,0.06694764643907547,0.6608031156681788,0.0692291110754013,0.6488918357577442,0.005,0,0.0692291110754013
102,0.0668065994977951,0.6606043422995311,0.06887664645910263,0.649958998410682,0.005,0,0.06887664645910263
103,0.06639615446329117,0.6678810292932751,0.06885728985071182,0.6501552344528455,0.005,0,0.06885728985071182
104,0.06675371527671814,0.6619879260565207,0.06880435347557068,0.6498780384632421,0.005,0,0.06880435347557068
105,0.06641392409801483,0.6652403678466958,0.0692022442817688,0.6433962011247137,0.005,1,0.06880435347557068
106,0.06668540090322495,0.6591605867450172,0.06916982680559158,0.6415790676289131,0.005,2,0.06880435347557068
107,0.06642591953277588,0.662322502056608,0.06870795786380768,0.6478402929997675,0.005,0,0.06870795786380768
108,0.0666021928191185,0.6593280113885757,0.0688110888004303,0.6483358849638168,0.005,1,0.06870795786380768
109,0.06630802899599075,0.6636985671168247,0.0683554857969284,0.6554214058443907,0.005,0,0.0683554857969284
110,0.0663890615105629,0.6637169121843702,0.06801871955394745,0.6552596034162005,0.005,0,0.06801871955394745
111,0.06607727706432343,0.6664978011097389,0.0685865730047226,0.6486495781714026,0.005,1,0.06801871955394745
112,0.06593648344278336,0.6689714391341568,0.06822655349969864,0.6535805789997904,0.005,2,0.06801871955394745
113,0.0661017894744873,0.6656126808814171,0.06820319592952728,0.653320117251313,0.005,3,0.06801871955394745
114,0.06591121107339859,0.6684858459229881,0.06788362562656403,0.6569017115442757,0.005,0,0.06788362562656403
115,0.0658770427107811,0.6657896759766753,0.06838613748550415,0.6509419088740915,0.005,1,0.06788362562656403
116,0.0659065693616867,0.6678142121162096,0.06785397231578827,0.6541994284439151,0.005,0,0.06785397231578827
117,0.06557248532772064,0.670488239206217,0.06757225096225739,0.6596089822167877,0.005,0,0.06757225096225739
118,0.06582310795783997,0.6674756377166641,0.06788565218448639,0.6525224962044924,0.005,1,0.06757225096225739
119,0.06576043367385864,0.6671068774133226,0.06776084005832672,0.6546147144642562,0.005,2,0.06757225096225739
120,0.0654427707195282,0.6707474918953759,0.0677701011300087,0.6537770214023546,0.005,3,0.06757225096225739
121,0.06555716693401337,0.6688371939384683,0.067471444606781,0.658555455224187,0.005,0,0.067471444606781
122,0.06558866798877716,0.6680037724085033,0.06773263216018677,0.651535826807011,0.005,1,0.067471444606781
123,0.06515538692474365,0.6711666427231191,0.0675072893500328,0.658568119403252,0.005,2,0.067471444606781
124,0.06542396545410156,0.668316036775021,0.06747767329216003,0.656026289451537,0.005,3,0.067471444606781
125,0.06518148630857468,0.6718317837105882,0.067328542470932,0.6572808400476023,0.005,0,0.067328542470932
126,0.06536252796649933,0.668570312637094,0.06735818088054657,0.6553290770262483,0.005,1,0.067328542470932
127,0.0650533065199852,0.6712262343112583,0.06757532805204391,0.6534149001708385,0.005,2,0.067328542470932
128,0.06507628411054611,0.6709991946549584,0.06753328442573547,0.6529896866278257,0.005,3,0.067328542470932
129,0.06491797417402267,0.6723158723415191,0.0674225315451622,0.6539048727824321,0.005,4,0.067328542470932
130,0.06475961953401566,0.6727291910438697,0.06719157844781876,0.6549473547314211,0.005,0,0.06719157844781876
131,0.06479550153017044,0.6713673002706914,0.0671793594956398,0.6577311152676117,0.005,0,0.0671793594956398
132,0.06495556980371475,0.6700681844290695,0.0668247640132904,0.660061543275084,0.005,0,0.0668247640132904
133,0.06472242623567581,0.6725208153900879,0.06646128743886948,0.6655656164611241,0.005,0,0.06646128743886948
134,0.0648290365934372,0.6705003557320199,0.06658434122800827,0.6625233847606311,0.005,1,0.06646128743886948
135,0.06466343253850937,0.6701657370871434,0.06731351464986801,0.6507419964420165,0.005,2,0.06646128743886948
136,0.06464091688394547,0.673261334946522,0.0668201595544815,0.657454776467366,0.005,3,0.06646128743886948
137,0.06446745991706848,0.6747890238549616,0.06694205850362778,0.6555018483034407,0.005,4,0.06646128743886948
138,0.0644388273358345,0.6763548215885211,0.0671423077583313,0.6522391887722468,0.005,5,0.06646128743886948
139,0.06449177861213684,0.6737613372913848,0.06651049852371216,0.6617310338409723,0.005,6,0.06646128743886948
140,0.06436379998922348,0.6742475563598819,0.06626757979393005,0.6652511422587902,0.005,0,0.06626757979393005
141,0.06430299580097198,0.6756684422947818,0.06674950569868088,0.6568317013971856,0.005,1,0.06626757979393005
142,0.06442875415086746,0.6729967480549315,0.06668245047330856,0.6596673218895125,0.005,2,0.06626757979393005
143,0.06437630206346512,0.6747456138621061,0.06649944931268692,0.659640596630207,0.005,3,0.06626757979393005
144,0.06424252688884735,0.6742717149332643,0.06650210171937943,0.6588178027892511,0.005,4,0.06626757979393005
145,0.06417311728000641,0.6767355548668963,0.06666885316371918,0.6580098795962621,0.005,5,0.06626757979393005
146,0.06417004019021988,0.6769649904395909,0.06598789989948273,0.6669367511593772,0.005,0,0.06598789989948273
147,0.06410359591245651,0.6752408021508388,0.06665049493312836,0.6583976752364268,0.005,1,0.06598789989948273
148,0.06418757140636444,0.6764822436179418,0.06638488173484802,0.6616253265193002,0.005,2,0.06598789989948273
149,0.06403413414955139,0.6782780757531368,0.06629230082035065,0.6622820383348288,0.005,3,0.06598789989948273
150,0.06404847651720047,0.6750297320671382,0.06630844622850418,0.6593602925354884,0.005,4,0.06598789989948273
151,0.06431267410516739,0.6723851809352815,0.06635871529579163,0.658869891329216,0.005,5,0.06598789989948273
152,0.06407573819160461,0.6757373887081518,0.06610161066055298,0.6608974298897841,0.005,6,0.06598789989948273
153,0.06410008668899536,0.6739375029154622,0.06606379896402359,0.6620766113178862,0.005,7,0.06598789989948273
154,0.06388704478740692,0.677682085994152,0.06606290489435196,0.6619821014290451,0.005,8,0.06598789989948273
155,0.06381832808256149,0.6777658547752294,0.06566783785820007,0.6680249276506784,0.005,0,0.06566783785820007
156,0.06376449018716812,0.6771094319443078,0.06601691991090775,0.6617489713219744,0.005,1,0.06566783785820007
157,0.06405150145292282,0.6738031129677428,0.06585870683193207,0.6650614176809693,0.005,2,0.06566783785820007
158,0.06405655294656754,0.6736209476422703,0.06610017269849777,0.6615909532260594,0.005,3,0.06566783785820007
159,0.06390218436717987,0.6750226530321354,0.06590844690799713,0.6639214098065104,0.005,4,0.06566783785820007
160,0.06379450112581253,0.6778788436457227,0.06570854783058167,0.6661160050485532,0.005,5,0.06566783785820007
161,0.06388897448778152,0.6744725118271899,0.06611928343772888,0.6607281699141826,0.005,6,0.06566783785820007
162,0.06390196084976196,0.6748472339921842,0.06591209024190903,0.6634491746650688,0.005,7,0.06566783785820007
163,0.06377916038036346,0.6768545524482471,0.06598875671625137,0.6624777664129284,0.005,8,0.06566783785820007
164,0.06361266225576401,0.6796654248648212,0.06615237891674042,0.6585012014874001,0.005,9,0.06566783785820007
165,0.06369937211275101,0.6765040975708164,0.06601609289646149,0.6605480966535734,0.005,10,0.06566783785820007
166,0.06354094296693802,0.6792561586187036,0.06599108874797821,0.6622171617995581,0.005,11,0.06566783785820007
167,0.06393252313137054,0.6734374489163476,0.06597115099430084,0.6622083105257469,0.005,12,0.06566783785820007
168,0.06348001211881638,0.6788802177737485,0.06574179232120514,0.6649403857184482,0.005,13,0.06566783785820007
169,0.0635179653763771,0.6784139024098097,0.06594695150852203,0.6598274194633137,0.005,14,0.06566783785820007
170,0.06365898251533508,0.6763283932312192,0.06576481461524963,0.6621390051787952,0.005,15,0.06566783785820007
171,0.06340060383081436,0.6815140596578448,0.06534869968891144,0.6677153489520092,0.005,0,0.06534869968891144
172,0.06337158381938934,0.6820915343707583,0.06566696614027023,0.6626383497273656,0.005,1,0.06534869968891144
173,0.06342920660972595,0.6790487025307277,0.06552928686141968,0.6661090808634089,0.005,2,0.06534869968891144
174,0.06332612037658691,0.6796454893268284,0.06555309146642685,0.664961418605464,0.005,3,0.06534869968891144
175,0.0635993629693985,0.6748527087422308,0.06552495062351227,0.6643580493661827,0.005,4,0.06534869968891144
176,0.06354629248380661,0.6761740617391989,0.06518954783678055,0.6708878829591874,0.005,0,0.06518954783678055
177,0.06350210309028625,0.6765286441517171,0.06544255465269089,0.6649820927428597,0.005,1,0.06518954783678055
178,0.06317480653524399,0.6814427749886403,0.06515832245349884,0.6691786791278378,0.005,0,0.06515832245349884
179,0.06332647800445557,0.6792758442942695,0.06542715430259705,0.666224290287849,0.005,1,0.06515832245349884
180,0.06361526250839233,0.6743585625479941,0.06567007303237915,0.6609410259055577,0.005,2,0.06515832245349884
181,0.06321170181035995,0.6819118112102546,0.06525479257106781,0.6688381654176847,0.005,3,0.06515832245349884
182,0.06345274299383163,0.677763627636099,0.06561531871557236,0.6629890798647514,0.005,4,0.06515832245349884
183,0.06329530477523804,0.6775778393054392,0.06516736000776291,0.6690148384938419,0.005,5,0.06515832245349884
184,0.06327608227729797,0.6786982338387877,0.06528227776288986,0.667017933341095,0.005,6,0.06515832245349884
185,0.06334946304559708,0.680226771438595,0.06571546196937561,0.6596493939328366,0.005,7,0.06515832245349884
186,0.06348837167024612,0.6736343200871459,0.06537202000617981,0.6681609223296533,0.005,8,0.06515832245349884
187,0.06304049491882324,0.6834851696847453,0.06547018885612488,0.6642184640162321,0.005,9,0.06515832245349884
188,0.06322109699249268,0.6809685523197795,0.0656273141503334,0.6605942610626446,0.005,10,0.06515832245349884
189,0.06317675858736038,0.6792152118128958,0.06534651666879654,0.6654475751370285,0.005,11,0.06515832245349884
190,0.06299998611211777,0.6816486910591593,0.06478650122880936,0.6741549522534098,0.005,0,0.06478650122880936
191,0.06292416155338287,0.6834201243686384,0.06529728323221207,0.6659811088418663,0.005,1,0.06478650122880936
192,0.06325378268957138,0.6783939500541538,0.06532206386327744,0.663614761425534,0.005,2,0.06478650122880936
193,0.06308639049530029,0.6812673451373341,0.06472278386354446,0.6756521890304957,0.005,0,0.06472278386354446
194,0.06299649924039841,0.6808877560606965,0.06506828963756561,0.6691717993895491,0.005,1,0.06472278386354446
195,0.06322844326496124,0.6792313147255402,0.06553550809621811,0.6605877368992005,0.005,2,0.06472278386354446
196,0.0630737915635109,0.6788721825344588,0.06511230021715164,0.6665069881632181,0.005,3,0.06472278386354446
197,0.0629524514079094,0.6825880800851747,0.0651422068476677,0.6672358943713111,0.005,4,0.06472278386354446
198,0.06304186582565308,0.6800347227327584,0.06565482169389725,0.6642405509286803,0.005,5,0.06472278386354446
199,0.06307931989431381,0.6784134261095587,0.06479252129793167,0.6736957209920009,0.005,6,0.06472278386354446
200,0.06300777941942215,0.6791691596450039,0.0646207183599472,0.676332832302979,0.005,0,0.0646207183599472
201,0.06292607635259628,0.6817189126117887,0.06509125977754593,0.668794283672125,0.005,1,0.0646207183599472
202,0.06293483823537827,0.6802670749687801,0.0649828240275383,0.6700954367962666,0.005,2,0.0646207183599472
203,0.06305386126041412,0.6797514165806131,0.0651697963476181,0.6646932897743989,0.005,3,0.0646207183599472
204,0.06299005448818207,0.6798645670208006,0.06483147293329239,0.6720318434290175,0.005,4,0.0646207183599472
205,0.06284826248884201,0.6831918137774948,0.06491701304912567,0.671082639556015,0.005,5,0.0646207183599472
206,0.06321895867586136,0.6785899124705012,0.06509491801261902,0.6674996864591817,0.005,6,0.0646207183599472
207,0.06285066902637482,0.6833164879208529,0.06506302207708359,0.6670207747650768,0.005,7,0.0646207183599472
208,0.06295821815729141,0.6820368535403132,0.06498225778341293,0.6669124387293746,0.005,8,0.0646207183599472
209,0.06302302330732346,0.680192193722145,0.06502362340688705,0.6662001175479639,0.005,9,0.0646207183599472
210,0.06287990510463715,0.6795863572212768,0.06510106474161148,0.6684716375979152,0.005,10,0.0646207183599472
211,0.06280545890331268,0.680598670638672,0.06462360173463821,0.6742225051243416,0.005,11,0.0646207183599472
212,0.06270286440849304,0.6824171465562874,0.06484389305114746,0.6689398375998252,0.005,12,0.0646207183599472
213,0.06272772699594498,0.6845729481619458,0.0650915801525116,0.6657200597599402,0.005,13,0.0646207183599472
214,0.06292643398046494,0.6796932034402366,0.06451582908630371,0.6735037296245455,0.005,0,0.06451582908630371
215,0.062482744455337524,0.6861341174343026,0.06521374732255936,0.6635542248082335,0.005,1,0.06451582908630371
216,0.06272176653146744,0.6835347956060962,0.06470653414726257,0.6725038372875287,0.005,2,0.06451582908630371
217,0.06294345110654831,0.6795595504665499,0.0646606832742691,0.6695340476120812,0.005,3,0.06451582908630371
218,0.06267588585615158,0.6831337483923035,0.06457170844078064,0.6739571732704026,0.005,4,0.06451582908630371
219,0.0628744587302208,0.6791797787981391,0.06469249725341797,0.6686672672579774,0.005,5,0.06451582908630371
220,0.06276758015155792,0.681656546109199,0.0648883730173111,0.6642546755044286,0.005,6,0.06451582908630371
221,0.06259745359420776,0.6825127273433353,0.06488180160522461,0.6675766493643946,0.005,7,0.06451582908630371
222,0.06286495178937912,0.6811296216884892,0.06442320346832275,0.6746031035486776,0.005,0,0.06442320346832275
223,0.06272707134485245,0.6816262136514797,0.0648428350687027,0.6653052309072562,0.005,1,0.06442320346832275
224,0.06256547570228577,0.685257441474868,0.06452033668756485,0.6765053876954442,0.005,2,0.06442320346832275
225,0.06276775896549225,0.6798768499213443,0.06454210728406906,0.6727333862479499,0.005,3,0.06442320346832275
226,0.062457166612148285,0.6858121991283992,0.0646110326051712,0.6694573958348572,0.005,4,0.06442320346832275
227,0.062416452914476395,0.6847027787210085,0.06453737616539001,0.672583349537387,0.005,5,0.06442320346832275
228,0.06266911327838898,0.6838350485572069,0.06459992378950119,0.6676947541839983,0.005,6,0.06442320346832275
229,0.06244432553648949,0.6837503463958142,0.06461726874113083,0.6703844143773742,0.005,7,0.06442320346832275
230,0.06258082389831543,0.6815492926625342,0.06453949958086014,0.6692055694754642,0.005,8,0.06442320346832275
231,0.06260649859905243,0.6817567355366317,0.0646100714802742,0.6692671537686463,0.005,9,0.06442320346832275
232,0.06255926936864853,0.6818677537373604,0.06463509052991867,0.6677709678422175,0.005,10,0.06442320346832275
233,0.06259359419345856,0.679212384042932,0.06446629762649536,0.6727006574883656,0.005,11,0.06442320346832275
234,0.06262639909982681,0.6800949948356318,0.06444033980369568,0.6735037137506685,0.005,12,0.06442320346832275
235,0.06244726851582527,0.6825005063077674,0.0646388977766037,0.6672087373425515,0.005,13,0.06442320346832275
236,0.06208007410168648,0.686510248679232,0.06468866020441055,0.6659953318356522,0.005,14,0.06442320346832275
237,0.06232133135199547,0.683921350198509,0.0641002506017685,0.6747684649000896,0.005,0,0.0641002506017685
238,0.062254805117845535,0.6837523711223538,0.06424741446971893,0.6732066468418452,0.005,1,0.0641002506017685
239,0.062361590564250946,0.6822792759528883,0.0641404464840889,0.6750187737168422,0.005,2,0.0641002506017685
240,0.06229063495993614,0.6840419971121285,0.06422676146030426,0.6736363812650256,0.005,3,0.0641002506017685
241,0.062180761247873306,0.6878288922305105,0.0642683357000351,0.6726692684839995,0.005,4,0.0641002506017685
242,0.06225802004337311,0.6845317136539687,0.06417869031429291,0.6735816068650734,0.005,5,0.0641002506017685
243,0.06240426376461983,0.6806192374396705,0.06427780538797379,0.6729276793275695,0.005,6,0.0641002506017685
244,0.06187821552157402,0.6898499933623086,0.0645638257265091,0.6655126739065769,0.005,7,0.0641002506017685
245,0.06201232597231865,0.687206898760223,0.0640423521399498,0.6769195180975405,0.005,0,0.0640423521399498
246,0.062324829399585724,0.6830510769637587,0.06435658782720566,0.6710812363052888,0.005,1,0.0640423521399498
247,0.062056392431259155,0.6865576372507284,0.06415387988090515,0.6743587410862466,0.005,2,0.0640423521399498
248,0.06221244856715202,0.6836693819600981,0.06378202140331268,0.6788663030710694,0.005,0,0.06378202140331268
249,0.062071215361356735,0.6867768002342787,0.06385648250579834,0.6781171100481794,0.005,1,0.06378202140331268
250,0.06207146868109703,0.6853764030183689,0.06407488137483597,0.6751643911400502,0.005,2,0.06378202140331268
251,0.06227891892194748,0.6849645504558827,0.06417207419872284,0.6710609971121227,0.005,3,0.06378202140331268
252,0.06227387487888336,0.6826873625600489,0.06421997398138046,0.6702907997751953,0.005,4,0.06378202140331268
253,0.06201072782278061,0.6859876217721355,0.06420902907848358,0.6719684209408794,0.005,5,0.06378202140331268
254,0.061888985335826874,0.6902610002365813,0.06415700912475586,0.6742302103042339,0.005,6,0.06378202140331268
255,0.06220397353172302,0.6869555245457064,0.06349991261959076,0.6830787601582654,0.005,0,0.06349991261959076
256,0.062054067850112915,0.6868398904970227,0.06400962173938751,0.6769585995826973,0.005,1,0.06349991261959076
257,0.062074992805719376,0.6857101165125794,0.06413380801677704,0.6756920737338284,0.005,2,0.06349991261959076
258,0.062182750552892685,0.6838605351253622,0.06387948244810104,0.6778395965810362,0.005,3,0.06349991261959076
259,0.06211512163281441,0.6842988334634443,0.0640585869550705,0.6739878225521008,0.005,4,0.06349991261959076
260,0.06184142455458641,0.6898595241723735,0.06402811408042908,0.6745549390311052,0.005,5,0.06349991261959076
261,0.061981216073036194,0.6857441452524476,0.06394101679325104,0.6740764368830269,0.005,6,0.06349991261959076
262,0.062189143151044846,0.6834645007765052,0.0642012506723404,0.6690752417705758,0.005,7,0.06349991261959076
263,0.06224030628800392,0.6823048321942201,0.06385146826505661,0.6749785715359695,0.005,8,0.06349991261959076
